Catch at age (thousands); Cod in VSk
1 2
2003	2013					
1	7					
1						
3713	7975	4836	1584	371	72	92
8171	7084	5571	1378	394	88	37
1907	7343	3822	1378	425	172	35
7220	20514	6188	732	349	69	51
5507	14859	5344	1685	282	96	50
7407	9246	7710	2011	499	214	42
7024	7161	4123	1697	468	117	61
3954	9445	3742	987	556	230	35
4262	10282	3570	929	368	268	69
4233	9465	4563	1084	549	261	40
6822	10012	3888	1530	388	104	25




